tanggal,ph,temperature,turbinity,label
2023-06-09 12:47:57,5.6,26.0,6,bersih
2023-06-09 12:48:03,4.93,25.94,6,bersih
2023-06-09 12:48:08,4.99,26.0,6,bersih
2023-06-09 12:48:14,5.04,26.0,6,bersih
2023-06-09 12:48:20,5.06,26.0,6,bersih
2023-06-09 12:48:25,5.32,26.0,6,bersih
2023-06-09 12:48:31,5.52,26.0,6,bersih
2023-06-09 12:48:37,5.5,26.0,6,bersih
2023-06-09 12:48:43,5.57,26.0,6,bersih
2023-06-09 12:48:49,4.98,26.0,6,bersih
2023-06-09 12:48:55,4.7,26.0,6,bersih
2023-06-09 12:49:00,4.99,25.94,6,bersih
2023-06-09 12:49:06,5.7,25.94,6,bersih
2023-06-09 12:49:12,5.2,26.0,6,bersih
2023-06-09 12:49:17,5.03,26.0,6,bersih
2023-06-09 12:49:23,5.02,26.0,6,bersih
2023-06-09 12:49:29,5.4,26.0,6,bersih
2023-06-09 12:49:34,5.63,26.0,6,bersih
2023-06-09 12:49:40,5.64,26.0,6,bersih
2023-06-09 12:49:46,5.61,26.0,6,bersih
2023-06-09 12:49:51,5.58,26.0,6,bersih
2023-06-09 12:49:57,5.47,26.0,6,bersih
2023-06-09 12:50:03,5.63,26.0,6,bersih
2023-06-09 12:50:09,5.71,26.0,6,bersih
2023-06-09 12:50:14,5.57,26.0,6,bersih
2023-06-09 12:50:20,4.91,26.0,6,bersih
2023-06-09 12:50:26,4.92,26.0,6,bersih
2023-06-09 12:50:31,5.04,26.0,6,bersih
2023-06-09 12:50:37,5.58,26.0,6,bersih
2023-06-09 12:50:43,5.67,26.0,6,bersih
2023-06-09 12:50:48,5.57,26.0,6,bersih
2023-06-09 12:50:54,5.0,26.0,6,bersih
2023-06-09 12:51:00,4.97,26.0,6,bersih
2023-06-09 12:51:06,5.68,26.0,6,bersih
2023-06-09 12:51:11,5.67,26.0,6,bersih
2023-06-09 12:51:17,4.93,26.0,6,bersih
2023-06-09 12:51:23,5.04,26.0,6,bersih
2023-06-09 12:51:28,5.71,26.0,6,bersih
2023-06-09 12:51:34,4.98,26.0,6,bersih
2023-06-09 12:51:40,5.0,26.0,6,bersih
2023-06-09 12:51:46,4.94,26.0,6,bersih
2023-06-09 12:51:52,5.58,26.0,5,bersih
2023-06-09 12:51:58,5.06,26.0,6,bersih
2023-06-09 12:52:03,5.73,26.0,6,bersih
2023-06-09 12:52:09,4.96,26.0,6,bersih
2023-06-09 12:52:15,5.62,26.0,6,bersih
2023-06-09 12:52:20,5.57,26.0,5,bersih
2023-06-09 12:52:26,5.35,26.0,6,bersih
2023-06-09 12:52:32,5.59,26.0,6,bersih
2023-06-09 12:52:38,5.03,26.0,6,bersih
2023-06-09 12:52:43,5.59,26.0,5,bersih
2023-06-09 12:52:49,5.12,26.0,6,bersih
2023-06-09 12:52:55,5.05,26.0,6,bersih
2023-06-09 12:53:00,5.03,26.0,5,bersih
2023-06-09 12:53:06,5.75,26.0,6,bersih
2023-06-09 12:53:12,5.59,26.0,6,bersih
2023-06-09 12:53:18,5.04,26.0,5,bersih
2023-06-09 12:53:23,5.8,26.0,6,bersih
2023-06-09 12:53:29,5.59,26.0,6,bersih
2023-06-09 12:53:35,5.5,26.0,6,bersih
2023-06-09 12:53:40,5.3,26.0,6,bersih
2023-06-09 12:53:46,4.97,26.0,6,bersih
2023-06-09 12:53:52,5.62,26.0,5,bersih
2023-06-09 12:53:58,5.59,26.0,6,bersih
2023-06-09 12:54:03,5.52,26.0,6,bersih
2023-06-09 12:54:09,4.99,26.0,6,bersih
2023-06-09 12:54:15,5.4,26.0,6,bersih
2023-06-09 12:54:20,5.07,26.0,6,bersih
2023-06-09 12:54:26,5.02,26.0,6,bersih
2023-06-09 12:54:32,5.01,26.0,6,bersih
2023-06-09 12:54:38,5.02,26.0,6,bersih
2023-06-09 12:54:43,4.99,26.0,6,bersih
2023-06-09 12:54:50,5.76,26.0,6,bersih
2023-06-09 12:54:55,5.06,26.0,6,bersih
2023-06-09 12:55:01,5.09,26.0,6,bersih
2023-06-09 12:55:07,4.94,26.0,6,bersih
2023-06-09 12:55:12,5.04,26.0,6,bersih
2023-06-09 12:55:18,5.06,26.0,6,bersih
2023-06-09 12:55:24,5.57,26.0,6,bersih
2023-06-09 12:55:29,5.86,26.0,6,bersih
2023-06-09 12:55:35,4.98,26.0,6,bersih
2023-06-09 12:55:41,5.04,26.0,6,bersih
2023-06-09 12:55:47,5.77,26.0,6,bersih
2023-06-09 12:55:52,4.99,26.0,6,bersih
2023-06-09 12:55:58,5.04,26.0,6,bersih
2023-06-09 12:56:04,5.72,26.0,6,bersih
2023-06-09 12:56:09,4.99,26.0,6,bersih
2023-06-09 12:56:15,5.57,26.0,6,bersih
2023-06-09 12:56:21,4.93,26.0,6,bersih
2023-06-09 12:56:26,5.66,26.06,6,bersih
2023-06-09 12:56:32,4.94,26.0,6,bersih
2023-06-09 12:56:38,5.5,26.0,6,bersih
2023-06-09 12:56:43,4.96,26.0,6,bersih
2023-06-09 12:56:49,4.97,26.0,6,bersih
2023-06-09 12:56:55,5.06,26.0,6,bersih
2023-06-09 12:57:01,5.65,26.06,6,bersih
2023-06-09 12:57:06,4.94,26.0,6,bersih
2023-06-09 12:57:12,5.67,26.06,6,bersih
2023-06-09 12:57:18,4.95,26.0,6,bersih
2023-06-09 12:57:23,4.95,26.0,6,bersih
2023-06-09 12:57:29,5.66,26.0,6,bersih
2023-06-09 12:57:35,5.1,26.0,6,bersih
2023-06-09 12:57:40,5.01,26.06,6,bersih
2023-06-09 12:57:46,5.61,26.0,6,bersih
2023-06-09 12:57:52,4.93,26.06,6,bersih
2023-06-09 12:57:58,5.57,26.06,6,bersih
2023-06-09 12:58:04,5.0,26.0,6,bersih
2023-06-09 12:58:09,5.47,26.0,6,bersih
2023-06-09 12:58:15,5.37,26.06,6,bersih
2023-06-09 12:58:21,5.06,26.06,6,bersih
2023-06-09 12:58:27,5.86,26.0,6,bersih
2023-06-09 12:58:32,5.0,26.06,6,bersih
2023-06-09 12:58:38,5.06,26.06,6,bersih
2023-06-09 12:58:44,5.65,26.06,6,bersih
2023-06-09 12:58:49,4.91,26.06,6,bersih
2023-06-09 12:58:55,5.3,26.06,6,bersih
2023-06-09 12:59:01,5.42,26.06,6,bersih
2023-06-09 12:59:06,5.0,26.06,6,bersih
2023-06-09 12:59:12,6.12,26.06,6,bersih
2023-06-09 12:59:18,6.39,26.06,6,bersih
2023-06-09 12:59:23,6.48,26.06,6,bersih
2023-06-09 12:59:29,6.12,26.06,6,bersih
2023-06-09 12:59:35,5.4,26.06,6,bersih
2023-06-09 12:59:41,6.37,26.06,6,bersih
2023-06-09 12:59:46,6.12,26.06,6,bersih
2023-06-09 12:59:52,5.57,26.06,6,bersih
2023-06-09 12:59:58,5.27,26.06,6,bersih
2023-06-09 13:00:03,6.21,26.06,6,bersih
2023-06-09 13:00:09,5.72,26.06,6,bersih
2023-06-09 13:00:15,5.67,26.06,6,bersih
2023-06-09 13:00:20,6.38,26.06,6,bersih
2023-06-09 13:00:26,5.34,26.06,6,bersih
2023-06-09 13:00:32,6.33,26.06,6,bersih
2023-06-09 13:00:38,5.37,26.06,6,bersih
2023-06-09 13:00:43,6.26,26.06,6,bersih
2023-06-09 13:00:49,6.17,26.06,6,bersih
2023-06-09 13:00:55,6.39,26.06,6,bersih
2023-06-09 13:01:01,5.47,26.06,6,bersih
2023-06-09 13:01:07,6.39,26.06,6,bersih
2023-06-09 13:01:12,5.34,26.06,6,bersih
2023-06-09 13:01:18,5.72,26.06,6,bersih
2023-06-09 13:01:24,5.84,26.06,6,bersih
2023-06-09 13:01:29,6.2,26.06,6,bersih
2023-06-09 13:01:35,5.33,26.06,6,bersih
2023-06-09 13:01:41,5.57,26.06,6,bersih
2023-06-09 13:01:46,6.46,26.06,6,bersih
2023-06-09 13:01:52,6.2,26.06,6,bersih
2023-06-09 13:01:58,5.47,26.06,6,bersih
2023-06-09 13:02:04,5.29,26.06,6,bersih
2023-06-09 13:02:09,5.55,26.06,6,bersih
2023-06-09 13:02:15,5.93,26.06,6,bersih
2023-06-09 13:02:21,6.12,26.06,6,bersih
2023-06-09 13:02:26,6.39,26.06,6,bersih
2023-06-09 13:02:32,6.29,26.06,6,bersih
2023-06-09 13:02:38,6.11,26.06,6,bersih
2023-06-09 13:02:43,5.63,26.06,6,bersih
2023-06-09 13:02:49,5.89,26.06,6,bersih
2023-06-09 13:02:55,5.33,26.06,6,bersih
2023-06-09 13:03:00,5.37,26.06,6,bersih
2023-06-09 13:03:06,5.58,26.06,6,bersih
2023-06-09 13:03:12,5.68,26.06,6,bersih
2023-06-09 13:03:18,6.03,26.06,6,bersih
2023-06-09 13:03:23,6.34,26.06,6,bersih
2023-06-09 13:03:29,6.43,26.06,6,bersih
2023-06-09 13:03:35,6.38,26.06,6,bersih
2023-06-09 13:03:41,6.49,26.06,6,bersih
2023-06-09 13:03:47,6.39,26.06,6,bersih
2023-06-09 13:03:52,6.34,26.06,6,bersih
2023-06-09 13:03:59,6.12,26.06,6,bersih
2023-06-09 13:04:04,5.47,26.06,6,bersih
2023-06-09 13:04:10,5.57,26.06,6,bersih
2023-06-09 13:04:16,5.43,26.06,6,bersih
2023-06-09 13:04:21,5.59,26.06,6,bersih
2023-06-09 13:04:27,6.51,26.06,6,bersih
2023-06-09 13:04:33,5.62,26.06,6,bersih
2023-06-09 13:04:39,6.31,26.06,6,bersih
2023-06-09 13:04:44,5.59,26.06,6,bersih
2023-06-09 13:04:50,6.24,26.06,6,bersih
2023-06-09 13:04:56,5.47,26.06,6,bersih
2023-06-09 13:05:01,6.36,26.06,6,bersih
2023-06-09 13:05:07,5.71,26.06,6,bersih
2023-06-09 13:05:13,5.77,26.06,6,bersih
2023-06-09 13:05:18,6.23,26.06,6,bersih
2023-06-09 13:05:24,5.38,26.06,6,bersih
2023-06-09 13:05:30,6.33,26.06,6,bersih
2023-06-09 13:05:36,5.4,26.06,6,bersih
2023-06-09 13:05:41,6.12,26.06,6,bersih
2023-06-09 13:05:47,5.54,26.06,6,bersih
2023-06-09 13:05:53,6.29,26.06,6,bersih
2023-06-09 13:05:58,6.18,26.12,6,bersih
2023-06-09 13:06:04,6.39,26.06,6,bersih
2023-06-09 13:06:10,6.08,26.06,6,bersih
2023-06-09 13:06:15,6.04,26.12,6,bersih
2023-06-09 13:06:21,6.12,26.12,6,bersih
2023-06-09 13:06:27,5.84,26.06,6,bersih
2023-06-09 13:06:32,5.99,26.06,6,bersih
2023-06-09 13:06:38,5.48,26.12,6,bersih
2023-06-09 13:06:44,5.4,26.12,6,bersih
2023-06-09 13:06:50,5.37,26.06,6,bersih
2023-06-09 13:06:55,5.47,26.06,6,bersih
2023-06-09 13:07:02,5.41,26.06,6,bersih
2023-06-09 13:07:07,5.33,26.06,6,bersih
2023-06-09 13:07:13,5.34,26.12,6,bersih
2023-06-09 13:07:19,5.55,26.12,6,bersih
2023-06-09 13:07:24,5.29,26.06,6,bersih
2023-06-09 13:07:30,5.37,26.12,6,bersih
2023-06-09 13:07:36,5.76,26.06,6,bersih
2023-06-09 13:07:41,6.13,26.06,6,bersih
2023-06-09 13:07:47,6.25,26.06,6,bersih
2023-06-09 13:07:53,6.24,26.06,6,bersih
2023-06-09 13:07:58,5.86,26.12,6,bersih
2023-06-09 13:08:04,5.48,26.06,6,bersih
2023-06-09 13:08:10,5.47,26.12,6,bersih
2023-06-09 13:08:16,5.33,26.12,6,bersih
2023-06-09 13:08:21,5.94,26.12,6,bersih
2023-06-09 13:08:27,5.98,26.12,6,bersih
2023-06-09 13:08:33,5.51,26.12,6,bersih
2023-06-09 13:08:38,6.22,26.12,6,bersih
2023-06-09 13:08:44,5.38,26.06,6,bersih
2023-06-09 13:08:50,6.2,26.06,6,bersih
2023-06-09 13:08:55,5.34,26.12,6,bersih
2023-06-09 13:09:01,6.28,26.12,6,bersih
2023-06-09 13:09:07,5.35,26.06,6,bersih
2023-06-09 13:09:13,6.1,26.06,6,bersih
2023-06-09 13:09:18,5.96,26.12,6,bersih
2023-06-09 13:09:24,5.54,26.12,6,bersih
2023-06-09 13:09:30,6.12,26.12,6,bersih
2023-06-09 13:09:35,6.25,26.12,6,bersih
2023-06-09 13:09:41,5.2,26.12,6,bersih
2023-06-09 13:09:47,6.36,26.06,6,bersih
2023-06-09 13:09:52,5.47,26.12,6,bersih
2023-06-09 13:09:58,5.81,26.12,6,bersih
2023-06-09 13:10:05,6.34,26.12,6,bersih
2023-06-09 13:10:10,5.56,26.12,6,bersih
2023-06-09 13:10:16,5.47,26.12,6,bersih
2023-06-09 13:10:22,5.68,26.12,6,bersih
2023-06-09 13:10:27,6.31,26.12,6,bersih
2023-06-09 13:10:33,6.39,26.06,6,bersih
2023-06-09 13:10:39,5.86,26.12,6,bersih
2023-06-09 13:10:45,5.95,26.12,6,bersih
2023-06-09 13:10:50,5.33,26.12,6,bersih
2023-06-09 13:10:56,5.51,26.12,6,bersih
2023-06-09 13:11:02,6.33,26.12,6,bersih
2023-06-09 13:11:07,5.57,26.12,6,bersih
2023-06-09 13:11:13,6.04,26.12,6,bersih
2023-06-09 13:11:19,5.59,26.12,6,bersih
2023-06-09 13:11:25,6.36,26.12,6,bersih
2023-06-09 13:11:30,5.37,26.06,6,bersih
2023-06-09 13:11:36,6.34,26.12,6,bersih
2023-06-09 13:11:42,5.23,26.12,6,bersih
2023-06-09 13:11:47,6.24,26.12,6,bersih
2023-06-09 13:11:53,5.42,26.12,6,bersih
2023-06-09 13:11:59,6.12,26.12,6,bersih
2023-06-09 13:12:05,5.33,26.12,6,bersih
2023-06-09 13:12:10,6.23,26.12,6,bersih
2023-06-09 13:12:16,6.01,26.12,6,bersih
2023-06-09 13:12:22,5.23,26.12,6,bersih
2023-06-09 13:12:27,6.24,26.12,6,bersih
2023-06-09 13:12:33,5.33,26.12,6,bersih
2023-06-09 13:12:39,5.35,26.12,6,bersih
2023-06-09 13:12:45,5.86,26.12,6,bersih
2023-06-09 13:12:50,6.34,26.12,6,bersih
2023-06-09 13:12:56,5.37,26.12,6,bersih
2023-06-09 13:13:02,6.39,26.12,6,bersih
2023-06-09 13:13:08,5.81,26.12,6,bersih
2023-06-09 13:13:14,6.2,26.12,6,bersih
2023-06-09 13:13:19,5.28,26.12,6,bersih
2023-06-09 13:13:25,5.96,26.12,6,bersih
2023-06-09 13:13:31,5.95,26.12,6,bersih
2023-06-09 13:13:36,5.33,26.12,6,bersih
2023-06-09 13:13:42,5.23,26.12,6,bersih
2023-06-09 13:13:48,6.24,26.12,6,bersih
2023-06-09 13:13:54,5.29,26.12,6,bersih
2023-06-09 13:13:59,5.99,26.12,6,bersih
2023-06-09 13:14:05,6.01,26.12,6,bersih
2023-06-09 13:14:11,5.33,26.12,6,bersih
2023-06-09 13:14:16,5.33,26.12,6,bersih
2023-06-09 13:14:22,5.05,26.12,6,bersih
2023-06-09 13:14:28,5.28,26.12,6,bersih
2023-06-09 13:14:33,6.0,26.12,6,bersih
2023-06-09 13:14:39,6.08,26.12,6,bersih
2023-06-09 13:14:45,5.96,26.12,6,bersih
2023-06-09 13:14:51,6.13,26.12,6,bersih
2023-06-09 13:14:56,6.09,26.12,6,bersih
2023-06-09 13:15:02,5.28,26.12,6,bersih
2023-06-09 13:15:08,5.8,26.12,6,bersih
2023-06-09 13:15:13,6.1,26.12,6,bersih
2023-06-09 13:15:19,5.14,26.12,6,bersih
2023-06-09 13:15:25,5.13,26.12,6,bersih
2023-06-09 13:15:30,5.97,26.12,6,bersih
2023-06-09 13:15:36,5.88,26.12,6,bersih
2023-06-09 13:15:42,6.08,26.12,6,bersih
2023-06-09 13:15:48,5.07,26.12,6,bersih
2023-06-09 13:15:53,5.25,26.12,6,bersih
2023-06-09 13:15:59,5.06,26.12,6,bersih
2023-06-09 13:16:05,5.07,26.12,6,bersih
2023-06-09 13:16:11,5.2,26.12,6,bersih
2023-06-09 13:16:17,5.73,26.12,6,bersih
2023-06-09 13:16:22,5.18,26.12,6,bersih
2023-06-09 13:16:29,5.06,26.12,6,bersih
2023-06-09 13:16:34,5.74,26.12,6,bersih
2023-06-09 13:16:40,5.86,26.12,6,bersih
2023-06-09 13:16:46,5.93,26.12,6,bersih
2023-06-09 13:16:52,5.15,26.12,6,bersih
2023-06-09 13:16:57,5.86,26.12,6,bersih
2023-06-09 13:17:03,6.03,26.12,6,bersih
2023-06-09 13:17:09,5.06,26.12,6,bersih
2023-06-09 13:17:14,6.05,26.12,6,bersih
2023-06-09 13:17:20,5.59,26.12,6,bersih
2023-06-09 13:17:26,5.12,26.12,6,bersih
2023-06-09 13:17:32,5.09,26.12,6,bersih
2023-06-09 13:17:37,5.86,26.12,6,bersih
2023-06-09 13:17:43,5.21,26.12,6,bersih
2023-06-09 13:17:49,5.18,26.12,5,bersih
2023-06-09 13:17:55,5.96,26.12,6,bersih
2023-06-09 13:18:01,5.65,26.12,6,bersih
2023-06-09 13:18:06,5.22,26.12,6,bersih
2023-06-09 13:18:12,5.06,26.12,5,bersih
2023-06-09 13:18:18,5.95,26.12,6,bersih
2023-06-09 13:18:24,5.27,26.12,6,bersih
2023-06-09 13:18:29,5.13,26.19,6,bersih
2023-06-09 13:18:35,6.08,26.19,6,bersih
2023-06-09 13:18:41,5.07,26.19,6,bersih
2023-06-09 13:18:46,6.02,26.19,6,bersih
2023-06-09 13:18:52,6.06,26.19,5,bersih
2023-06-09 13:18:58,5.08,26.12,6,bersih
2023-06-09 13:19:04,6.1,26.12,6,bersih
2023-06-09 13:19:09,5.71,26.12,6,bersih
2023-06-09 13:19:16,5.93,26.19,6,bersih
2023-06-09 13:19:21,5.24,26.12,6,bersih
2023-06-09 13:19:27,5.72,26.12,6,bersih
2023-06-09 13:19:33,5.93,26.12,6,bersih
2023-06-09 13:19:38,4.96,26.19,6,bersih
2023-06-09 13:19:44,5.84,26.12,5,bersih
2023-06-09 13:19:50,5.67,26.12,6,bersih
2023-06-09 13:19:55,5.03,26.19,6,bersih
2023-06-09 13:20:01,6.01,26.19,6,bersih
2023-06-09 13:20:07,5.01,26.12,6,bersih
2023-06-09 13:20:13,5.86,26.12,6,bersih
2023-06-09 13:20:18,6.0,26.12,6,bersih
2023-06-09 13:20:24,5.16,26.19,6,bersih
2023-06-09 13:20:30,5.06,26.19,6,bersih
2023-06-09 13:20:35,5.29,26.12,6,bersih
2023-06-09 13:20:41,5.56,26.19,6,bersih
2023-06-09 13:20:47,5.86,26.12,6,bersih
2023-06-09 13:20:52,5.99,26.19,6,bersih
2023-06-09 13:20:58,5.85,26.19,6,bersih
2023-06-09 13:21:04,5.58,26.19,6,bersih
2023-06-09 13:21:09,5.04,26.19,6,bersih
2023-06-09 13:21:15,5.72,26.19,6,bersih
2023-06-09 13:21:21,5.82,26.19,6,bersih
2023-06-09 13:21:27,5.99,26.19,6,bersih
2023-06-09 13:21:32,5.85,26.19,6,bersih
2023-06-09 13:21:38,5.06,26.19,6,bersih
2023-06-09 13:21:44,4.91,26.19,6,bersih
2023-06-09 13:21:49,5.28,26.19,6,bersih
2023-06-09 13:21:55,5.81,26.19,6,bersih
2023-06-09 13:22:01,5.97,26.19,6,bersih
2023-06-09 13:22:06,5.76,26.19,6,bersih
2023-06-09 13:22:12,4.95,26.19,6,bersih
2023-06-09 13:22:19,5.0,26.19,6,bersih
2023-06-09 13:22:24,5.59,26.19,6,bersih
2023-06-09 13:22:30,5.71,26.19,6,bersih
2023-06-09 13:22:36,5.75,26.19,6,bersih
2023-06-09 13:22:42,5.04,26.19,6,bersih
2023-06-09 13:22:47,5.27,26.19,6,bersih
2023-06-09 13:22:53,5.86,26.19,6,bersih
2023-06-09 13:22:59,5.96,26.19,6,bersih
2023-06-09 13:23:04,5.81,26.19,6,bersih
2023-06-09 13:23:10,4.94,26.19,6,bersih
2023-06-09 13:23:16,5.3,26.19,6,bersih
2023-06-09 13:23:22,5.91,26.19,6,bersih
2023-06-09 13:23:27,5.99,26.19,6,bersih
2023-06-09 13:23:33,5.89,26.19,6,bersih
2023-06-09 13:23:39,6.0,26.19,6,bersih
2023-06-09 13:23:44,5.9,26.19,6,bersih
2023-06-09 13:23:50,5.37,26.19,6,bersih
2023-06-09 13:23:56,5.53,26.19,6,bersih
2023-06-09 13:24:02,5.03,26.19,6,bersih
2023-06-09 13:24:07,5.64,26.19,6,bersih
2023-06-09 13:24:13,5.47,26.19,6,bersih
2023-06-09 13:24:19,5.52,26.19,6,bersih
2023-06-09 13:24:24,5.52,26.19,6,bersih
2023-06-09 13:24:30,5.06,26.19,6,bersih
2023-06-09 13:24:36,4.94,26.19,6,bersih
2023-06-09 13:24:42,4.94,26.19,6,bersih
2023-06-09 13:24:47,4.92,26.19,6,bersih
2023-06-09 13:24:53,5.2,26.19,6,bersih
2023-06-09 13:24:59,5.02,26.19,6,bersih
2023-06-09 13:25:04,4.98,26.19,6,bersih
2023-06-09 13:25:10,5.0,26.19,6,bersih
2023-06-09 13:25:16,5.01,26.19,6,bersih
2023-06-09 13:25:22,5.04,26.19,6,bersih
2023-06-09 13:25:28,5.13,26.19,6,bersih
2023-06-09 13:25:34,5.24,26.19,6,bersih
2023-06-09 13:25:39,5.08,26.19,6,bersih
2023-06-09 13:25:45,5.06,26.19,6,bersih
2023-06-09 13:25:51,4.93,26.19,6,bersih
2023-06-09 13:25:57,4.97,26.19,6,bersih
2023-06-09 13:26:02,4.93,26.19,6,bersih
2023-06-09 13:26:08,5.73,26.19,6,bersih
2023-06-09 13:26:14,5.71,26.19,6,bersih
2023-06-09 13:26:19,5.75,26.19,6,bersih
2023-06-09 13:26:25,5.68,26.19,6,bersih
2023-06-09 13:26:31,5.59,26.19,6,bersih
2023-06-09 13:26:37,5.67,26.19,6,bersih
2023-06-09 13:26:42,5.81,26.19,6,bersih
2023-06-09 13:26:48,4.98,26.19,6,bersih
2023-06-09 13:26:54,5.04,26.19,6,bersih
2023-06-09 13:26:59,4.99,26.19,6,bersih
2023-06-09 13:27:05,5.55,26.19,6,bersih
2023-06-09 13:27:11,5.58,26.19,6,bersih
2023-06-09 13:27:17,5.47,26.19,6,bersih
2023-06-09 13:27:22,5.47,26.19,6,bersih
2023-06-09 13:27:28,5.33,26.19,6,bersih
2023-06-09 13:27:34,5.23,26.19,6,bersih
2023-06-09 13:27:39,5.1,26.19,6,bersih
2023-06-09 13:27:45,5.06,26.19,6,bersih
2023-06-09 13:27:51,5.0,26.19,6,bersih
2023-06-09 13:27:57,5.7,26.19,6,bersih
2023-06-09 13:28:02,5.77,26.19,6,bersih
2023-06-09 13:28:08,5.75,26.19,6,bersih
2023-06-09 13:28:14,5.81,26.19,6,bersih
2023-06-09 13:28:19,5.74,26.19,6,bersih
2023-06-09 13:28:26,5.74,26.25,6,bersih
2023-06-09 13:28:31,5.73,26.19,6,bersih
2023-06-09 13:28:37,5.75,26.19,6,bersih
2023-06-09 13:28:43,5.59,26.25,6,bersih
2023-06-09 13:28:49,5.64,26.19,6,bersih
2023-06-09 13:28:54,5.7,26.19,6,bersih
2023-06-09 13:29:00,5.7,26.25,6,bersih
2023-06-09 13:29:06,5.72,26.25,6,bersih
2023-06-09 13:29:11,5.41,26.19,6,bersih
2023-06-09 13:29:17,4.93,26.25,6,bersih
2023-06-09 13:29:23,5.03,26.25,6,bersih
2023-06-09 13:29:28,5.51,26.25,6,bersih
2023-06-09 13:29:34,5.02,26.19,6,bersih
2023-06-09 13:29:40,5.06,26.25,6,bersih
2023-06-09 13:29:45,5.41,26.25,6,bersih
2023-06-09 13:29:51,4.98,26.19,5,bersih
2023-06-09 13:29:57,5.6,26.25,6,bersih
2023-06-09 13:30:03,5.63,26.19,6,bersih
2023-06-09 13:30:08,5.6,26.25,5,bersih
2023-06-09 13:30:14,5.62,26.19,6,bersih
2023-06-09 13:30:20,4.93,26.25,5,bersih
2023-06-09 13:30:25,5.48,26.19,5,bersih
2023-06-09 13:30:31,5.63,26.25,5,bersih
2023-06-09 13:30:37,5.37,26.19,6,bersih
2023-06-09 13:30:42,4.99,26.25,6,bersih
2023-06-09 13:30:48,5.83,26.25,5,bersih
2023-06-09 13:30:54,4.98,26.25,6,bersih
2023-06-09 13:31:00,5.33,26.25,6,bersih
2023-06-09 13:31:05,5.13,26.25,6,bersih
2023-06-09 13:31:11,4.96,26.25,6,bersih
2023-06-09 13:31:17,5.83,26.25,5,bersih
2023-06-09 13:31:22,5.3,26.25,6,bersih
2023-06-09 13:31:29,5.0,26.25,6,bersih
2023-06-09 13:31:34,5.71,26.25,5,bersih
2023-06-09 13:31:40,4.97,26.25,6,bersih
2023-06-09 13:31:46,4.92,26.25,5,bersih
2023-06-09 13:31:51,5.09,26.25,6,bersih
2023-06-09 13:31:57,5.4,26.25,5,bersih
2023-06-09 13:32:03,5.3,26.25,6,bersih
2023-06-09 13:32:09,5.54,26.25,6,bersih
2023-06-09 13:32:14,5.62,26.25,6,bersih
2023-06-09 13:32:20,4.95,26.25,6,bersih
2023-06-09 13:32:26,4.98,26.25,5,bersih
2023-06-09 13:32:31,4.95,26.25,6,bersih
2023-06-09 13:32:37,5.5,26.25,6,bersih
2023-06-09 13:32:43,5.37,26.25,5,bersih
2023-06-09 13:32:48,5.0,26.25,6,bersih
2023-06-09 13:32:54,5.02,26.25,6,bersih
2023-06-09 13:33:00,5.05,26.25,6,bersih
2023-06-09 13:33:05,5.38,26.25,6,bersih
2023-06-09 13:33:11,5.37,26.25,6,bersih
2023-06-09 13:33:17,5.6,26.25,6,bersih
2023-06-09 13:33:23,5.62,26.25,5,bersih
2023-06-09 13:33:28,5.53,26.25,6,bersih
2023-06-09 13:33:34,5.59,26.25,5,bersih
2023-06-09 13:33:40,5.57,26.25,5,bersih
2023-06-09 13:33:45,4.95,26.25,5,bersih
2023-06-09 13:33:51,4.9,26.25,6,bersih
2023-06-09 13:33:57,4.99,26.25,6,bersih
2023-06-09 13:34:02,5.24,26.25,5,bersih
2023-06-09 13:34:08,4.94,26.25,6,bersih
2023-06-09 13:34:14,5.02,26.25,6,bersih
2023-06-09 13:34:20,4.96,26.25,6,bersih
2023-06-09 13:34:25,5.35,26.25,5,bersih
2023-06-09 13:34:32,5.33,26.25,5,bersih
2023-06-09 13:34:37,5.06,26.25,6,bersih
2023-06-09 13:34:43,5.28,26.25,6,bersih
2023-06-09 13:34:49,5.42,26.25,6,bersih
2023-06-09 13:34:55,5.58,26.25,6,bersih
2023-06-09 13:35:00,5.5,26.25,5,bersih
2023-06-09 13:35:06,5.59,26.25,5,bersih
2023-06-09 13:35:12,5.04,26.25,5,bersih
2023-06-09 13:35:17,5.0,26.25,5,bersih
2023-06-09 13:35:23,5.6,26.25,6,bersih
2023-06-09 13:35:29,5.01,26.25,6,bersih
2023-06-09 13:35:35,5.6,26.25,6,bersih
2023-06-09 13:35:40,4.93,26.25,6,bersih
2023-06-09 13:35:46,5.48,26.25,6,bersih
2023-06-09 13:35:52,5.0,26.25,6,bersih
2023-06-09 13:35:57,5.55,26.25,6,bersih
2023-06-09 13:36:03,5.58,26.25,6,bersih
2023-06-09 13:36:09,4.93,26.25,6,bersih
2023-06-09 13:36:15,5.01,26.25,6,bersih
2023-06-09 13:36:20,5.02,26.25,6,bersih
2023-06-09 13:36:26,4.94,26.25,6,bersih
2023-06-09 13:36:32,5.6,26.25,6,bersih
2023-06-09 13:36:37,4.91,26.25,6,bersih
2023-06-09 13:36:44,5.63,26.25,5,bersih
2023-06-09 13:36:49,5.22,26.25,6,bersih
2023-06-09 13:36:55,5.01,26.25,6,bersih
2023-06-09 13:37:01,4.65,26.25,6,bersih
2023-06-09 13:37:06,5.71,26.25,6,bersih
2023-06-09 13:37:12,5.13,26.25,6,bersih
